D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
2364.139;-117.321;2377.475;-120.552;2759.871;-107.329;2900.356;-86.979;2654.921;-163.052;2663.238;-106.228;2515.287;-91.876;2313.802;-85.475;2803.287;-112.094;2595.842;-114.855;
2365.881;-116.577;2379.307;-119.338;2761.396;-107.307;2901.980;-87.460;2656.782;-162.993;2664.654;-105.506;2517.040;-91.206;2315.456;-85.246;2805.040;-112.097;2597.564;-114.494;
2367.624;-115.822;2381.139;-118.110;2762.921;-107.278;2903.604;-87.943;2658.644;-162.908;2666.069;-104.775;2518.792;-90.536;2317.109;-85.027;2806.792;-112.092;2599.287;-114.123;
2369.366;-115.057;2382.970;-116.869;2764.446;-107.243;2905.228;-88.428;2660.505;-162.800;2667.485;-104.035;2520.545;-89.866;2318.762;-84.816;2808.545;-112.079;2601.010;-113.743;
2371.109;-114.282;2384.802;-115.615;2765.970;-107.203;2906.852;-88.916;2662.366;-162.667;2668.901;-103.287;2522.297;-89.196;2320.416;-84.614;2810.297;-112.058;2602.733;-113.354;
2372.852;-113.497;2386.634;-114.349;2767.495;-107.157;2908.475;-89.406;2664.228;-162.511;2670.317;-102.532;2524.050;-88.527;2322.069;-84.422;2812.050;-112.030;2604.456;-112.957;
2374.594;-112.703;2388.465;-113.072;2769.020;-107.105;2910.099;-89.898;2666.089;-162.332;2671.733;-101.769;2525.802;-87.859;2323.723;-84.237;2813.802;-111.994;2606.178;-112.551;
2376.337;-111.899;2390.297;-111.784;2770.544;-107.048;2911.723;-90.392;2667.950;-162.131;2673.148;-100.999;2527.554;-87.192;2325.376;-84.062;2815.554;-111.952;2607.901;-112.136;
2378.079;-111.088;2392.129;-110.486;2772.069;-106.986;2913.346;-90.887;2669.812;-161.907;2674.564;-100.223;2529.307;-86.527;2327.030;-83.895;2817.307;-111.902;2609.624;-111.715;
2379.822;-110.268;2393.960;-109.178;2773.594;-106.919;2914.970;-91.384;2671.673;-161.661;2675.980;-99.441;2531.059;-85.863;2328.683;-83.737;2819.059;-111.845;2611.346;-111.285;
2381.564;-109.441;2395.792;-107.861;2775.119;-106.847;2916.594;-91.881;2673.535;-161.393;2677.396;-98.654;2532.812;-85.201;2330.337;-83.587;2820.812;-111.782;2613.069;-110.849;
2383.307;-108.607;2397.624;-106.536;2776.644;-106.770;2918.218;-92.380;2675.396;-161.104;2678.812;-97.862;2534.564;-84.542;2331.990;-83.446;2822.564;-111.712;2614.792;-110.406;
2385.050;-107.766;2399.456;-105.204;2778.168;-106.688;2919.842;-92.879;2677.257;-160.793;2680.228;-97.066;2536.317;-83.885;2333.644;-83.312;2824.317;-111.636;2616.515;-109.956;
2386.792;-106.920;2401.287;-103.864;2779.693;-106.601;2921.465;-93.379;2679.119;-160.463;2681.644;-96.266;2538.069;-83.232;2335.297;-83.188;2826.069;-111.553;2618.238;-109.500;
2388.535;-106.067;2403.119;-102.519;2781.218;-106.510;2923.089;-93.879;2680.980;-160.112;2683.059;-95.462;2539.822;-82.581;2336.950;-83.071;2827.822;-111.465;2619.960;-109.038;
2390.277;-105.209;2404.950;-101.167;2782.743;-106.415;2924.713;-94.379;2682.842;-159.741;2684.475;-94.656;2541.574;-81.934;2338.604;-82.962;2829.574;-111.370;2621.683;-108.570;
2392.020;-104.346;2406.782;-99.810;2784.267;-106.316;2926.337;-94.878;2684.703;-159.350;2685.891;-93.848;2543.327;-81.290;2340.257;-82.861;2831.327;-111.270;2623.406;-108.098;
